0	125	5.22
1	125	73.9
2	125	0.0859
3	125	0.445
4	125	0.614
5	125	0.714
6	125	0.0154
7	125	10.5
8	125	280.0
9	125	33.0
10	125	20.0
11	125	111.0
12	125	74.0
13	125	110.0
21	125	0.0547
51	125	0.00101
122	125	6.0
124	125	13.0
8	126	2.0
9	126	0.2
10	126	9.5
12	126	1.44
44	126	0.213
46	126	0.00955
50	126	0.0277
51	126	4.56E-7
52	126	0.0039
53	126	0.00816
54	126	4.15E-5
55	126	0.00225
59	126	1.21E-6
60	126	4.13E-6
62	126	1.89E-6
64	126	0.00124
65	126	4.53E-7
69	126	1.75E-4
75	126	5.8E-5
76	126	1.26E-4
77	126	3.74E-4
78	126	2.61E-4
79	126	2.94E-4
80	126	1.39E-7
81	126	0.0105
82	126	2.81E-5
83	126	1.19E-6
84	126	0.00353
85	126	0.00118
86	126	0.00101
87	126	2.64E-5
88	126	1.77E-7
89	126	9.97E-5
90	126	0.0021
91	126	0.00292
95	126	4.23E-6
96	126	4.4E-8
97	126	4.46E-8
98	126	3.12E-8
99	126	1.18E-8
14	127	98.6
15	127	132.0
16	127	10.3
17	127	1.78
18	127	8.42
19	127	0.151
20	127	10.2
21	127	0.543
22	127	6.13
23	127	92.3
24	127	8.36
25	127	33.2
26	127	0.221
27	127	0.0128
28	127	0.0219
29	127	0.784
30	127	0.817
31	127	0.296
32	127	0.0343
33	127	0.0305
34	127	1.26
35	127	1.0
36	127	0.575
37	127	0.861
38	127	0.0699
39	127	0.131
40	127	0.179
41	127	0.527
42	127	1.12
43	127	0.573
44	127	0.833
45	127	0.0374
46	127	0.0629
47	127	0.0316
48	127	0.276
49	127	0.00855
50	127	0.116
51	127	0.00211
52	127	4.53E-5
53	127	0.0171
54	127	6.84E-4
55	127	6.44E-4
56	127	0.0168
57	127	8.37E-5
58	127	0.236
59	127	0.00168
60	127	0.00582
61	127	0.0124
62	127	0.00601
63	127	0.00117
64	127	0.00996
65	127	0.0037
66	127	8.37E-4
67	127	0.0986
68	127	0.0171
69	127	2.8E-4
70	127	0.00147
71	127	0.005
72	127	0.00693
73	127	0.0107
74	127	0.00326
75	127	2.66E-5
76	127	3.49E-4
77	127	2.07E-4
78	127	0.00495
79	127	9.86E-4
80	127	0.0105
81	127	0.0202
82	127	1.26E-4
83	127	0.0639
84	127	0.0191
85	127	0.00317
86	127	7.41E-5
87	127	0.0174
88	127	0.00171
89	127	3.8E-6
90	127	0.00188
91	127	0.0129
92	127	0.00623
93	127	0.0643
94	127	0.00413
95	127	0.00851
96	127	0.017
97	127	0.0293
98	127	3.02E-4
99	127	0.00816
100	127	1.2E-5
101	127	2.82E-4
102	127	0.0308
103	127	0.0069
104	127	0.0149
105	127	0.00955
106	127	0.00453
107	127	0.00542
108	127	0.00262
109	127	0.00526
110	127	5.15E-4
111	127	8.05E-4
112	127	0.00366
113	127	0.00121
114	127	0.00438
115	127	4.1E-5
116	127	9.97E-4
117	127	0.0013
118	127	6.56E-4
119	127	4.7E-6
120	127	0.00213
121	127	0.00176
122	127	6.07
123	127	307.0
0	15	2.34
0	16	0.162
0	17	0.151
0	18	0.722
0	19	0.013
0	20	0.965
0	22	0.0335
0	26	0.0165
0	29	0.00348
0	30	0.0926
0	36	0.0556
0	66	1.91E-5
