0,0,2.0
0,1,2.0
0,2,2.0
0,3,2.0
1,0,2.0
1,1,2.0
1,2,19.0
1,3,36.0
1,4,5.0
1,5,2.0
1,6,8.0
1,7,2.0
1,8,2.0
1,9,2.0
1,10,14.0
1,11,19.0
1,12,4.0
1,13,4.0
1,14,8.0
1,15,5.0
1,16,4.0
1,17,2.0
1,18,4.0
1,19,2.0
1,20,2.0
1,21,2.0
1,22,4.0
1,23,114.0
1,24,4.0
1,25,2.0
1,26,2.0
1,27,4.0
1,28,2.0
1,29,2.0
1,30,2.0
1,31,2.0
1,32,2.0
1,33,2.0
1,34,2.0
1,35,2.0
1,36,1.0
1,37,2.0
1,38,8.0
1,39,2.0
1,40,2.0
1,41,2.0
1,42,3.0
1,43,1.0
1,44,2.0
1,45,2.0
1,46,4.0
1,47,5.0
1,48,5.0
1,49,2.0
1,50,3.0
1,51,2.0
1,52,1.0
1,53,1.0
1,54,3.0
1,55,2.0
1,56,2.0
1,57,2.0
1,58,1.0
1,59,1.0
1,60,1.0
1,61,1.0
1,62,1.0
1,63,4.0
1,64,2.0
1,65,2.0
1,66,1.0
1,67,2.0
1,68,1.0
1,69,4.0
1,70,2.0
1,71,2.0
1,72,3.0
1,73,4.0
1,74,4.0
1,75,2.0
1,76,2.0
1,77,3.0
1,78,3.0
1,79,2.0
1,80,2.0
1,81,2.0
1,82,2.0
1,83,2.0
1,84,3.0
1,85,2.0
1,86,2.0
1,87,4.0
1,88,2.0
1,89,5.0
1,90,1.0
1,91,2.0
1,92,2.0
1,93,2.0
1,94,2.0
1,95,2.0
1,96,1.0
1,97,2.0
1,98,1.0
1,99,2.0
1,100,1.0
1,101,1.0
1,102,2.0
1,103,2.0
1,104,1.0
1,105,1.0
1,106,1.0
1,107,1.0
1,108,2.0
1,109,2.0
1,110,1.0
1,111,2.0
1,112,2.0
1,113,2.0
1,114,2.0
1,115,1.0
1,116,2.0
1,117,2.0
1,118,4.0
1,119,4.0
1,120,3.0
1,121,2.0
1,122,2.0
2,0,2.0
2,1,2.0
2,2,2.0
2,3,2.0
3,0,2.0
3,1,19.0
3,2,2.0
3,3,2.0
3,4,4.0
3,5,2.0
3,6,6.0
3,7,2.0
3,8,2.0
3,9,11.0
3,10,3.0
3,11,3.0
3,12,1.0
3,13,2.0
3,14,2.0
3,15,2.0
3,16,2.0
3,17,9.0
3,18,2.0
3,19,2.0
3,20,2.0
3,21,2.0
3,22,1.0
3,23,1.0
3,24,2.0
3,25,4.0
3,26,1.0
3,27,1.0
3,28,3.0
3,29,2.0
3,30,2.0
3,31,1.0
3,32,2.0
3,33,1.0
3,34,2.0
3,35,1.0
3,36,2.0
3,37,1.0
4,0,2.0
4,1,36.0
4,2,2.0
4,3,2.0
4,4,2.0
4,5,2.0
4,6,4.0
4,7,2.0
4,8,20.0
4,9,2.0
4,10,4.0
4,11,4.0
