0	7737
0	9387
1	6894
2	2465
2	4978
2	5287
2	6745
2	7459
3	5546
4	9428
5	557
5	6968
6	493
7	8148
8	4726
9	7242
10	6200
11	5106
11	5422
12	420
13	1034
14	6360
14	7821
15	408
15	1511
15	2537
15	3677
15	8299
16	6567
17	7333
18	3773
18	4725
18	5287
19	8823
20	4260
21	5988
21	6530
21	6596
21	7981
21	9349
22	794
23	1227
23	6766
24	954
25	458
25	9955
26	2993
26	4264
26	4945
26	5253
27	186
27	3676
28	6262
29	1609
29	2553
29	3984
29	4351
29	4845
29	4889
29	5740
29	6235
29	7162
29	9348
29	9947
30	541
30	1889
31	8125
32	9947
33	8115
34	4946
35	3002
36	8171
37	371
38	9909
39	3015
39	7855
40	6156
41	2469
41	2664
42	9208
43	454
43	8716
43	9337
43	9972
44	4336
44	8935
45	4227
45	8045
45	9124
46	3920
47	6907
48	6045
49	7337
50	1588
51	1405
52	630
53	3888
54	7296
55	184
55	1052
55	3006
55	3044
55	3543
56	6761
57	3569
57	5676
58	3736
58	7386
59	6605
60	7486
61	636
61	1750
61	2011
61	5799
61	7774
62	964
62	1401
62	4410
62	7747
63	6117
64	4534
65	2284
65	5593
65	5971
65	9430
66	9859
67	2532
68	7738
69	828
70	2637
71	2680
72	5217
73	6371
73	9760
74	1033
74	3041
74	7255
75	9152
76	6225
76	9181
77	3825
77	9216
78	1949
79	7340
80	173
81	1901
82	8716
83	420
84	6905
84	9594
85	3177
85	9249
86	5502
86	6955
87	4005
88	4913
89	667
90	703
90	6090
91	3115
92	420
93	7210
93	9505
94	5287
95	1398
95	9706
96	2059
97	9770
98	7457
99	5501
99	7369
100	4057
101	9333
102	5102
103	2125
103	5537
104	1791
105	8599
106	9950
107	5287
107	5484
107	6784
108	837
109	5295
110	6172
111	5717
112	6180
113	2664
113	3664
114	510
114	4077
114	4588
115	231
115	8633
116	9481
117	1146
117	1602
117	2739
117	3497
117	4529
117	4628
117	5111
117	5782
117	5849
117	6899
117	7177
117	8157
117	8198
117	8545
117	9408
117	9695
117	9797
118	5513
119	6256
120	5874
121	6114
122	9750
123	407
124	4005
124	4905
125	4200
125	5241
125	5984
125	7071
125	7873
126	3062
126	3416
126	6376
126	7259
126	9593
127	9063
128	2941
129	7223
130	7665
131	2380
132	3644
133	721
133	3015
134	3801
135	5817
135	7925
136	2810
137	399
138	452
139	9733
140	364
141	2129
141	4777
142	2508
142	3544
142	4588
143	1656
143	9603
144	2963
144	9272
145	2241
145	8932
146	1778
146	1802
146	2287
146	2719
146	3457
146	3658
146	5583
146	6361
146	6817
146	7837
146	8419
146	9529
146	9830
147	6468
148	7097
149	1705
149	3430
149	8920
150	1732
150	8129
150	9277
151	6948
152	2931
152	3271
152	5342
152	7981
152	8104
152	9362
153	6051
154	1975
154	5253
154	6176
154	6600
154	8063
155	2805
156	6322
157	6562
157	8058
158	1157
159	1593
160	8508
161	1712
162	7051
163	4005
164	7096
165	6819
166	1169
167	1514
168	6452
169	5287
169	6119
169	6162
169	9324
170	2993
170	4628
171	738
171	954
171	1543
171	2147
171	2805
171	3784
171	4293
171	4353
171	5776
171	6058
171	6125
171	6537
171	7498
171	8025
171	8462
171	8538
171	9355
172	6229
173	992
173	2550
173	7680
174	3347
175	1049
176	4943
176	8073
177	1398
178	315
179	9177
180	314
181	3131
181	8973
182	2525
182	3712
182	8369
183	7778
185	3003
185	9849
186	420
186	886
186	2831
186	4415
186	5368
186	6125
186	6642
186	6660
186	9538
186	9642
186	9679
186	9759
186	9825
187	597
187	8445
188	1199
189	2606
189	6417
190	698
190	2758
190	4471
190	5287
190	5683
191	5737
192	2706
192	6540
193	9505
194	3039
195	2223
195	9694
196	523
197	3219
198	1112
199	4444
199	6043
200	1398
200	5077
200	6185
201	1321
201	2362
201	5811
201	6374
202	7663
203	4668
204	2624
205	1668
205	8181
206	9343
207	1588
208	6825
209	7098
210	2427
210	2503
210	3272
210	3387
210	3776
210	4295
210	4692
210	6521
210	6732
210	6980
210	9885
211	9524
212	1608
212	2939
213	843
214	8037
215	9251
216	9275
217	3764
217	8036
218	2796
219	467
219	1901
219	1921
219	2446
219	3302
219	3754
219	5267
219	5287
219	5538
219	5857
219	5953
219	5976
219	8156
219	9213
219	9504
220	3521
221	478
221	916
221	3077
221	3517
221	4011
221	4457
221	6182
221	6679
221	7611
221	7656
221	9094
222	1826
223	9830
224	1765
224	2423
224	7259
225	5751
225	6643
225	8823
226	4145
227	4478
228	1267
228	1974
228	2622
228	5287
228	6119
229	5287
230	1125
231	1585
231	2339
231	2769
231	3317
231	4844
231	4950
231	5308
231	5447
231	6830
231	7147
231	7199
231	7612
231	9167
231	9551
231	9957
232	2169
232	7103
233	1890
234	2653
234	7065
235	6187
236	4825
236	8060
237	3707
238	649
239	6343
240	7751
241	825
242	8061
243	9707
244	2684
245	4909
246	7820
247	2252
248	2492
249	6868
250	3399
251	315
251	1405
251	3528
251	6958
252	2769
253	276
254	4069
255	2165
256	1702
257	9360
258	3959
259	9359
260	7927
261	9742
262	1661
263	2383
263	2664
263	2786
264	6994
264	7981
265	6378
266	2611
266	4592
266	5287
266	5814
266	7133
266	7398
266	8184
266	8967
266	9238
266	9582
266	9959
267	2016
268	2607
268	5865
269	9685
270	3654
271	2931
272	420
272	581
272	1893
272	2532
272	4870
272	6446
272	6512
272	7457
272	9092
273	2524
273	4083
273	5447
274	3639
275	977
275	1281
275	2623
275	3063
275	3443
275	6374
275	7093
275	7110
275	9132
275	9750
276	1708
277	5725
278	9716
279	2077
280	447
280	2100
280	6253
280	8293
281	421
281	6600
282	6503
283	1337
284	2900
285	627
286	8601
287	9324
288	1870
289	5287
290	1853
290	5471
291	966
292	4259
293	2012
293	4795
294	2029
294	8011
295	879
296	8121
297	7732
298	792
299	8485
300	8622
301	9524
302	5253
302	5473
302	7402
303	2147
303	9150
303	9793
304	1236
305	8234
306	5950
307	3667
307	3775
307	4058
307	4149
307	5160
307	5774
307	6435
307	7228
307	7693
308	5383
308	7618
309	4536
309	7265
310	6141
310	9810
311	5594
311	9454
312	3178
312	7290
312	7733
312	9009
313	1591
314	1036
314	4603
314	8021
314	9713
315	315
315	318
315	1758
315	2707
315	2964
315	3401
315	3521
315	3937
315	4086
315	4270
315	4598
315	4895
315	5474
315	6178
315	6591
315	7089
315	7981
315	8210
315	8725
315	9687
316	2428
317	1733
317	5010
318	440
318	1792
318	2064
318	2213
318	3329
318	3387
318	4956
318	5523
318	5861
318	7089
318	7340
318	7666
318	8334
318	8471
318	9924
319	5617
319	7093
320	4900
321	4523
322	7296
323	5194
324	5964
325	9193
326	4493
326	6999
327	6683
327	7345
328	9078
329	1344
330	8067
331	4021
332	6090
333	8973
334	6684
335	8644
336	538
337	2947
338	7532
339	5777
340	3221
340	4696
340	7695
340	8333
341	5464
342	5971
343	790
344	3106
345	2653
346	5572
347	3399
347	7340
348	2384
349	1980
350	2815
350	9616
351	7921
352	456
352	4140
352	4300
353	2962
353	8989
354	1706
354	2532
354	3358
354	9972
355	6476
355	7163
356	1702
357	9507
358	2000
358	9333
359	497
359	3018
359	4570
359	5557
359	6756
359	8766
359	9117
359	9934
360	1389
361	6977
362	5596
363	4058
364	7283
365	1199
366	420
367	768
368	1647
369	9101
370	5717
371	5346
372	7863
373	509
373	7089
374	3949
375	5779
376	8881
377	2686
378	1258
379	4261
380	5010
380	9504
381	5099
381	7627
382	6548
383	1935
384	3738
385	4247
386	7109
387	7566
388	1495
388	6381
389	997
389	9094
390	6082
391	2799
391	3919
392	956
393	5181
393	6526
394	1633
394	4544
395	5033
396	9094
397	856
398	4630
399	2054
399	5144
399	5289
399	5464
399	7369
399	8490
400	2805
401	8198
402	3894
403	1325
403	2065
403	6265
