0	49
0	51
0	78
0	127
0	210
0	216
0	273
0	291
0	377
0	393
0	443
0	534
0	538
0	544
0	593
0	713
0	750
0	797
0	810
0	850
0	993
1	622
1	714
2	138
2	550
3	161
3	292
3	411
3	446
3	523
3	662
3	905
4	54
4	175
4	254
4	444
4	488
4	727
4	730
5	14
5	632
6	124
6	533
6	539
6	647
7	677
7	695
7	726
7	730
7	765
7	797
7	816
8	453
8	595
9	146
9	456
10	107
10	158
10	277
10	439
10	783
11	196
11	533
11	540
12	517
12	895
13	129
13	188
14	209
14	253
14	723
14	728
14	764
15	281
15	377
15	919
16	593
16	737
17	294
17	394
17	730
17	981
18	228
18	254
19	823
19	888
20	396
20	626
21	685
21	803
22	106
22	595
22	736
23	54
23	75
23	351
23	736
24	166
24	593
25	154
25	536
25	615
26	171
26	424
26	500
26	511
26	517
26	584
26	843
27	321
27	898
28	53
28	996
29	407
29	422
30	186
30	208
31	679
31	689
31	981
32	244
32	336
32	636
32	767
33	66
33	577
34	789
34	942
35	74
35	336
35	395
36	254
36	433
37	173
37	733
38	226
38	488
39	525
39	949
40	420
40	442
40	447
40	483
41	955
41	962
42	277
42	533
43	503
43	989
44	187
44	427
45	373
45	730
46	61
46	113
46	157
47	454
47	503
48	340
48	665
48	715
48	809
49	127
49	138
49	263
49	369
49	429
49	488
49	647
49	765
49	785
49	804
49	916
50	413
50	811
51	152
51	194
51	231
51	232
51	244
51	254
51	311
51	457
51	585
51	811
51	837
51	858
51	879
51	985
52	779
52	937
53	999
54	241
54	254
54	264
54	291
54	327
54	358
54	456
54	593
54	661
54	794
54	865
54	876
54	878
54	928
54	946
54	957
55	533
55	893
56	423
56	996
57	423
57	608
58	166
58	544
59	414
59	718
59	954
60	823
60	826
61	137
62	161
62	248
63	138
63	437
63	445
64	181
64	446
64	657
65	244
65	939
66	161
66	231
66	838
67	252
67	449
68	568
68	793
69	244
69	288
70	258
70	267
70	542
71	533
71	702
72	290
72	425
72	446
72	679
72	762
72	978
72	979
73	173
73	547
73	710
73	790
73	856
74	141
74	928
75	767
76	674
76	950
77	237
77	491
77	554
77	653
77	659
78	84
78	95
78	127
78	591
78	659
78	805
78	841
78	928
79	313
79	730
80	292
80	311
80	450
80	451
80	639
81	153
81	551
81	821
82	331
82	644
82	682
82	928
83	456
83	714
84	392
85	423
85	734
85	996
86	127
86	488
86	964
87	92
87	595
88	314
88	321
88	393
88	445
88	568
88	723
88	797
89	593
